Name of Restaurant,City,Country Code,Day of Week,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
Assámm,Sydney,AU,2,11,0,20,0
Assámm,Sydney,AU,3,11,0,22,0
Assámm,Sydney,AU,4,11,0,21,0
Assámm,Sydney,AU,5,11,0,21,0
Assámm,Sydney,AU,6,11,0,20,0
Asta,Boston,US,1,18,0,22,30
Asta,Boston,US,2,18,0,22,30
Asta,Boston,US,3,18,0,22,30
Asta,Boston,US,4,18,0,22,30
Asta,Boston,US,5,18,0,22,30
Atlantic Fish Company,Boston,US,0,11,30,23,0
Atlantic Fish Company,Boston,US,1,11,30,23,0
Atlantic Fish Company,Boston,US,2,11,30,23,0
Atlantic Fish Company,Boston,US,3,11,30,23,0
Atlantic Fish Company,Boston,US,4,11,30,23,30
Atlantic Fish Company,Boston,US,5,11,0,23,30
Atlantic Fish Company,Boston,US,6,11,0,23,0
Atrium Dumbo,Brooklyn,US,0,11,30,14,30
Atrium Dumbo,Brooklyn,US,0,17,30,22,0
Atrium Dumbo,Brooklyn,US,1,11,30,14,30
Atrium Dumbo,Brooklyn,US,1,17,30,22,0
Atrium Dumbo,Brooklyn,US,2,11,30,14,30
Atrium Dumbo,Brooklyn,US,2,17,30,22,0
Atrium Dumbo,Brooklyn,US,3,11,30,14,30
Atrium Dumbo,Brooklyn,US,3,17,30,22,0
Atrium Dumbo,Brooklyn,US,4,11,30,14,30
Atrium Dumbo,Brooklyn,US,4,17,30,23,0
Atrium Dumbo,Brooklyn,US,5,11,0,15,0
Atrium Dumbo,Brooklyn,US,5,17,30,23,0
Atrium Dumbo,Brooklyn,US,6,11,0,15,0
Atrium Dumbo,Brooklyn,US,6,17,30,22,0
Attendant,London,GB,0,8,0,18,0
Attendant,London,GB,1,8,0,18,0
Attendant,London,GB,2,8,0,18,0
Attendant,London,GB,3,8,0,18,0
Attendant,London,GB,4,8,0,18,0
Attendant,London,GB,5,10,0,17,0
Attendant,London,GB,6,10,0,17,0
Atticus,Denver,US,0,17,0,22,30
Atticus,Denver,US,1,11,0,22,30
Atticus,Denver,US,2,11,0,22,30
Atticus,Denver,US,3,11,0,22,30
Atticus,Denver,US,4,11,0,23,0
Atticus,Denver,US,5,9,0,23,0
Atticus,Denver,US,6,9,0,21,0
Atticus Finch,Brisbane,AU,0,6,30,14,0
Atticus Finch,Brisbane,AU,1,6,30,14,0
Atticus Finch,Brisbane,AU,2,6,30,14,0
Atticus Finch,Brisbane,AU,3,6,30,14,0
Atticus Finch,Brisbane,AU,4,6,30,20,0
Atticus Finch,Brisbane,AU,5,7,0,20,0
Atticus Finch,Brisbane,AU,6,6,30,14,0
Aubergine,Griffith,AU,0,18,0,23,30
Aubergine,Griffith,AU,1,18,0,23,30
Aubergine,Griffith,AU,2,18,0,23,30
Aubergine,Griffith,AU,3,18,0,23,30
Aubergine,Griffith,AU,4,18,0,23,30
Aubergine,Griffith,AU,5,18,0,23,30
Audubon Boston,Boston,US,0,11,30,1,0
Audubon Boston,Boston,US,1,11,30,1,0
Audubon Boston,Boston,US,2,11,30,1,0
Audubon Boston,Boston,US,3,11,30,2,0
Audubon Boston,Boston,US,4,11,30,2,0
Audubon Boston,Boston,US,5,11,30,2,0
Audubon Boston,Boston,US,6,11,0,1,0
Aunt Jake's,New York,US,0,11,0,23,0
Aunt Jake's,New York,US,1,11,0,23,0
Aunt Jake's,New York,US,2,11,0,23,0
Aunt Jake's,New York,US,3,11,0,23,0
Aunt Jake's,New York,US,4,11,0,23,0
Aunt Jake's,New York,US,5,11,0,23,0
Aunt Jake's,New York,US,6,11,0,23,0
Authentic Bites Dumpling House,Perth,AU,0,11,30,15,0
Authentic Bites Dumpling House,Perth,AU,0,17,30,21,0
Authentic Bites Dumpling House,Perth,AU,1,11,30,15,0
Authentic Bites Dumpling House,Perth,AU,1,17,30,21,0
Authentic Bites Dumpling House,Perth,AU,2,11,30,15,0
Authentic Bites Dumpling House,Perth,AU,2,17,30,21,0
Authentic Bites Dumpling House,Perth,AU,3,11,30,15,0
Authentic Bites Dumpling House,Perth,AU,3,17,30,21,0
Authentic Bites Dumpling House,Perth,AU,4,11,30,15,0
Authentic Bites Dumpling House,Perth,AU,4,17,30,21,0
Authentic Bites Dumpling House,Perth,AU,5,11,30,15,0
Authentic Bites Dumpling House,Perth,AU,5,17,30,21,0
Authentic Bites Dumpling House,Perth,AU,6,11,30,15,0
Authentic Bites Dumpling House,Perth,AU,6,17,30,21,0
Authentic Greek Cuisine,Denver,US,1,11,0,21,0
Authentic Greek Cuisine,Denver,US,2,11,0,21,0
Authentic Greek Cuisine,Denver,US,3,11,0,22,0
Authentic Greek Cuisine,Denver,US,4,11,0,22,0
Authentic Greek Cuisine,Denver,US,5,9,30,22,0
Authentic Greek Cuisine,Denver,US,6,9,30,16,0
Avalon International Breads,Detroit,US,0,6,0,18,0
Avalon International Breads,Detroit,US,1,6,0,18,0
Avalon International Breads,Detroit,US,2,6,0,18,0
Avalon International Breads,Detroit,US,3,6,0,18,0
Avalon International Breads,Detroit,US,4,6,0,18,0
Avalon International Breads,Detroit,US,5,6,0,18,0
Avalon International Breads,Detroit,US,6,8,0,16,0
Avana Sushi,Boston,US,0,11,0,22,0
Avana Sushi,Boston,US,1,11,0,22,0
Avana Sushi,Boston,US,2,11,0,22,0
Avana Sushi,Boston,US,3,11,0,22,0
Avana Sushi,Boston,US,4,11,0,22,0
Avana Sushi,Boston,US,5,11,0,22,0
Avana Sushi,Boston,US,6,11,0,22,0
Avant Garde,Glasgow,GB,0,11,0,0,0
Avant Garde,Glasgow,GB,1,11,0,0,0
Avant Garde,Glasgow,GB,2,11,0,0,0
Avant Garde,Glasgow,GB,3,11,0,0,0
Avant Garde,Glasgow,GB,4,11,0,0,0
Avant Garde,Glasgow,GB,5,11,0,0,0
Avant Garde,Glasgow,GB,6,12,30,0,0
Avanti Food & Beverage,Denver,US,0,11,0,23,0
Avanti Food & Beverage,Denver,US,1,11,0,23,0
Avanti Food & Beverage,Denver,US,2,11,0,23,0
Avanti Food & Beverage,Denver,US,3,11,0,1,0
Avanti Food & Beverage,Denver,US,4,11,0,1,0
Avanti Food & Beverage,Denver,US,5,11,0,1,0
Avanti Food & Beverage,Denver,US,6,11,0,23,0
Avec,Chicago,US,0,11,30,14,0
Avec,Chicago,US,0,15,30,1,0
Avec,Chicago,US,1,11,30,14,0
Avec,Chicago,US,1,15,30,1,0
Avec,Chicago,US,2,11,30,14,0
Avec,Chicago,US,2,15,30,1,0
Avec,Chicago,US,3,11,30,14,0
Avec,Chicago,US,3,15,30,1,0
Avec,Chicago,US,4,11,30,14,0
Avec,Chicago,US,4,15,30,2,0
Avec,Chicago,US,5,15,30,2,0
Avec,Chicago,US,6,10,0,1,0
Avenue Coffee,Glasgow,GB,0,8,30,19,0
Avenue Coffee,Glasgow,GB,1,8,30,19,0
Avenue Coffee,Glasgow,GB,2,8,30,19,0
Avenue Coffee,Glasgow,GB,3,8,30,19,0
Avenue Coffee,Glasgow,GB,4,8,30,19,0
Avenue Coffee,Glasgow,GB,5,8,30,19,0
Avenue Coffee,Glasgow,GB,6,8,30,19,0
Avenue Grill,Houston,US,0,5,30,15,0
Avenue Grill,Houston,US,1,5,30,15,0
Avenue Grill,Houston,US,2,5,30,15,0
Avenue Grill,Houston,US,3,5,30,15,0
Avenue Grill,Houston,US,4,5,30,15,0
Avenue Grill,Houston,US,5,5,30,15,0
Avenue Grill,Houston,US,6,5,30,15,0
Avenue One,Boston,US,0,6,30,0,0
Avenue One,Boston,US,1,6,30,0,0
Avenue One,Boston,US,2,6,30,0,0
Avenue One,Boston,US,3,6,30,0,0
Avenue One,Boston,US,4,6,30,1,0
Avenue One,Boston,US,5,6,30,1,0
Avenue One,Boston,US,6,6,30,0,0
Avenue Road Cafe,Sydney,AU,0,6,0,16,30
Avenue Road Cafe,Sydney,AU,1,6,0,16,30
Avenue Road Cafe,Sydney,AU,2,6,0,16,30
Avenue Road Cafe,Sydney,AU,3,6,0,16,30
Avenue Road Cafe,Sydney,AU,4,6,0,16,30
Avenue Road Cafe,Sydney,AU,5,6,0,16,30
Avenue Road Cafe,Sydney,AU,6,6,0,16,30
Avesta Persian Grill,Houston,US,0,11,0,22,0
Avesta Persian Grill,Houston,US,1,11,0,22,0
Avesta Persian Grill,Houston,US,2,11,0,22,0
Avesta Persian Grill,Houston,US,3,11,0,22,0
Avesta Persian Grill,Houston,US,4,11,0,23,0
Avesta Persian Grill,Houston,US,5,11,0,23,0
Avesta Persian Grill,Houston,US,6,11,30,22,0
AWOL Eatery,Brooklyn,US,1,12,0,16,0
AWOL Eatery,Brooklyn,US,1,17,0,22,0
AWOL Eatery,Brooklyn,US,2,12,0,16,0
AWOL Eatery,Brooklyn,US,2,17,0,22,0
AWOL Eatery,Brooklyn,US,3,12,0,16,0
AWOL Eatery,Brooklyn,US,3,17,0,22,0
AWOL Eatery,Brooklyn,US,4,12,0,16,0
AWOL Eatery,Brooklyn,US,4,17,0,23,0
AWOL Eatery,Brooklyn,US,5,17,0,23,30
AWOL Eatery,Brooklyn,US,6,17,0,22,0
Axil Coffee Roasters,Melbourne,AU,0,7,0,16,0
Axil Coffee Roasters,Melbourne,AU,1,7,0,16,0
Axil Coffee Roasters,Melbourne,AU,2,7,0,16,0
Axil Coffee Roasters,Melbourne,AU,3,7,0,16,0
Axil Coffee Roasters,Melbourne,AU,4,7,0,16,0
Azalina's,San Francisco,US,0,11,0,21,0
Azalina's,San Francisco,US,1,11,0,21,0
Azalina's,San Francisco,US,2,11,0,21,0
Azalina's,San Francisco,US,3,11,0,21,0
Azalina's,San Francisco,US,4,11,0,21,0
Azalina's,San Francisco,US,5,11,0,21,0
Azucar Lounge,San Francisco,US,0,16,0,0,0
Azucar Lounge,San Francisco,US,1,16,0,0,0
Azucar Lounge,San Francisco,US,2,16,0,0,0
Azucar Lounge,San Francisco,US,3,16,0,0,0
Azucar Lounge,San Francisco,US,4,16,0,2,0
Azucar Lounge,San Francisco,US,5,16,0,2,0
Azucar Lounge,San Francisco,US,6,11,30,0,0
Añada,Melbourne,AU,0,18,0,0,0
Añada,Melbourne,AU,1,18,0,0,0
Añada,Melbourne,AU,2,18,0,0,0
Añada,Melbourne,AU,3,18,0,0,0
Añada,Melbourne,AU,4,18,0,0,0
Añada,Melbourne,AU,5,18,0,0,0
Añada,Melbourne,AU,6,12,0,0,0
B&B Butchers & Restaurant,Houston,US,0,11,0,23,0
B&B Butchers & Restaurant,Houston,US,1,11,0,23,0
B&B Butchers & Restaurant,Houston,US,2,11,0,23,0
B&B Butchers & Restaurant,Houston,US,3,11,0,0,0
B&B Butchers & Restaurant,Houston,US,4,11,0,0,0
B&B Butchers & Restaurant,Houston,US,5,11,0,0,0
B&B Butchers & Restaurant,Houston,US,6,11,0,22,0
B & G Oysters,Boston,US,0,11,30,22,0
B & G Oysters,Boston,US,1,11,30,23,0
B & G Oysters,Boston,US,2,11,30,23,0
B & G Oysters,Boston,US,3,11,30,23,0
B & G Oysters,Boston,US,4,11,30,23,0
B & G Oysters,Boston,US,5,12,0,23,0
B & G Oysters,Boston,US,6,12,0,22,0
B Bar,London,GB,0,9,0,23,0
B Bar,London,GB,1,9,0,23,0
B Bar,London,GB,2,9,0,23,0
B Bar,London,GB,3,9,0,23,0
B Bar,London,GB,4,9,0,23,0
B Bar,London,GB,5,12,0,23,0
B Bar,London,GB,6,12,0,17,0
b DC Penn Quarter,Washington,US,0,11,0,23,0
b DC Penn Quarter,Washington,US,1,11,0,23,0
b DC Penn Quarter,Washington,US,2,11,0,23,0
b DC Penn Quarter,Washington,US,3,11,0,23,0
b DC Penn Quarter,Washington,US,4,11,0,0,0
b DC Penn Quarter,Washington,US,5,11,0,0,0
b DC Penn Quarter,Washington,US,6,11,0,23,0
B Good,Boston,US,0,11,0,21,0
B Good,Boston,US,1,11,0,21,0
B Good,Boston,US,2,11,0,21,0
B Good,Boston,US,3,11,0,21,0
B Good,Boston,US,4,11,0,21,0
B Good,Boston,US,5,11,0,21,0
B Good,Boston,US,6,11,0,20,0
B Good,Boston,US,0,7,0,10,0
B Good,Boston,US,0,11,0,22,0
B Good,Boston,US,1,7,0,10,0
B Good,Boston,US,1,11,0,22,0
B Good,Boston,US,2,7,0,10,0
B Good,Boston,US,2,11,0,22,0
B Good,Boston,US,3,7,0,10,0
B Good,Boston,US,3,11,0,22,0
B Good,Boston,US,4,7,0,10,0
B Good,Boston,US,4,11,0,22,0
B Good,Boston,US,5,11,0,22,0
B Good,Boston,US,6,11,0,21,0
B Squared,New York,US,0,17,0,23,0
B Squared,New York,US,1,17,0,0,0
B Squared,New York,US,2,17,0,0,0
B Squared,New York,US,3,17,0,0,0
B Squared,New York,US,4,17,0,1,0
B Squared,New York,US,5,17,0,1,0
B Squared,New York,US,6,17,0,23,0
Ba Bar,Seattle,US,0,9,0,2,0
Ba Bar,Seattle,US,1,9,0,2,0
Ba Bar,Seattle,US,2,9,0,2,0
Ba Bar,Seattle,US,3,9,0,2,0
Ba Bar,Seattle,US,4,9,0,4,0
Ba Bar,Seattle,US,5,9,0,4,0
Ba Bar,Seattle,US,6,9,0,2,0
Ba Xuyen,Brooklyn,US,0,7,0,18,30
Ba Xuyen,Brooklyn,US,1,7,0,18,30
Ba Xuyen,Brooklyn,US,2,7,0,18,30
Ba Xuyen,Brooklyn,US,3,7,0,18,30
Ba Xuyen,Brooklyn,US,4,7,0,18,30
Ba Xuyen,Brooklyn,US,5,7,0,18,30
Ba Xuyen,Brooklyn,US,6,7,0,18,30
BAB Korean Fusion,Washington,US,0,11,0,21,0
BAB Korean Fusion,Washington,US,1,11,0,21,0
BAB Korean Fusion,Washington,US,2,11,0,21,0
BAB Korean Fusion,Washington,US,3,11,0,21,0
BAB Korean Fusion,Washington,US,4,11,0,0,0
BAB Korean Fusion,Washington,US,5,11,0,0,0
Baba Yega Cafe,Houston,US,1,11,0,21,0
Baba Yega Cafe,Houston,US,2,11,0,21,0
Baba Yega Cafe,Houston,US,3,11,0,21,0
Baba Yega Cafe,Houston,US,4,11,0,22,0
Baba Yega Cafe,Houston,US,5,10,0,22,0
Baba Yega Cafe,Houston,US,6,9,30,21,0
Baba's Pierogies,Brooklyn,US,1,11,30,22,0
Baba's Pierogies,Brooklyn,US,2,11,30,22,0
Baba's Pierogies,Brooklyn,US,3,11,30,22,0
Baba's Pierogies,Brooklyn,US,4,11,30,22,0
Baba's Pierogies,Brooklyn,US,5,11,30,22,0
Baba's Pierogies,Brooklyn,US,6,11,30,22,0
Babbo,Melbourne,AU,0,6,30,16,0
Babbo,Melbourne,AU,1,6,30,16,0
Babbo,Melbourne,AU,2,6,30,16,0
Babbo,Melbourne,AU,3,6,30,16,0
Babbo,Melbourne,AU,4,6,30,16,0
Babbo Pizzeria e Enoteca,Boston,US,0,11,30,23,0
Babbo Pizzeria e Enoteca,Boston,US,1,11,30,23,0
Babbo Pizzeria e Enoteca,Boston,US,2,11,30,23,0
Babbo Pizzeria e Enoteca,Boston,US,3,11,30,23,0
Babbo Pizzeria e Enoteca,Boston,US,4,11,30,0,0
Babbo Pizzeria e Enoteca,Boston,US,5,11,30,0,0
Babbo Pizzeria e Enoteca,Boston,US,6,11,30,23,0
Babirusa,Seattle,US,0,16,0,0,0
Babirusa,Seattle,US,1,16,0,0,0
Babirusa,Seattle,US,2,16,0,0,0
Babirusa,Seattle,US,3,16,0,0,0
Babirusa,Seattle,US,4,16,0,0,0
Babirusa,Seattle,US,5,16,0,0,0
Babirusa,Seattle,US,6,16,0,0,0
Babooshka,Perth,AU,0,7,0,15,0
Babooshka,Perth,AU,1,7,0,15,0
Babooshka,Perth,AU,2,7,0,15,0
Babooshka,Perth,AU,3,7,0,15,0
Babooshka,Perth,AU,4,7,0,15,0
Babooshka,Perth,AU,5,9,0,14,0
Babooshka,Perth,AU,6,9,0,14,0
Babu Bombay Street Kitchen,Glasgow,GB,0,8,0,16,0
Babu Bombay Street Kitchen,Glasgow,GB,1,8,0,21,0
Babu Bombay Street Kitchen,Glasgow,GB,2,8,0,21,0
Babu Bombay Street Kitchen,Glasgow,GB,3,8,0,21,0
Babu Bombay Street Kitchen,Glasgow,GB,4,8,0,21,0
Babu Bombay Street Kitchen,Glasgow,GB,5,8,0,21,0
Baby Barnaby's Café,Houston,US,0,7,0,12,0
Baby Barnaby's Café,Houston,US,1,7,0,12,0
Baby Barnaby's Café,Houston,US,2,7,0,12,0
Baby Barnaby's Café,Houston,US,3,7,0,12,0
Baby Barnaby's Café,Houston,US,4,7,0,12,0
Baby Barnaby's Café,Houston,US,5,8,0,14,0
Baby Barnaby's Café,Houston,US,6,8,0,14,0
Baby,Melbourne,AU,0,7,0,23,0
Baby,Melbourne,AU,1,7,0,23,0
Baby,Melbourne,AU,2,7,0,23,0
Baby,Melbourne,AU,3,7,0,23,0
Baby,Melbourne,AU,4,7,0,23,0
Baby,Melbourne,AU,5,8,0,23,0
Baby,Melbourne,AU,6,8,0,23,0
Babylon Grill Cafe,Liverpool,GB,0,9,0,23,0
Babylon Grill Cafe,Liverpool,GB,1,9,0,23,0
Babylon Grill Cafe,Liverpool,GB,2,9,0,23,0
Babylon Grill Cafe,Liverpool,GB,3,9,0,23,0
Babylon Grill Cafe,Liverpool,GB,4,9,0,23,0
Babylon Grill Cafe,Liverpool,GB,5,10,0,23,0
Babylon Grill Cafe,Liverpool,GB,6,10,0,23,0
BabyStacks Cafe,Las Vegas,US,0,7,0,14,0
BabyStacks Cafe,Las Vegas,US,1,7,0,14,0
BabyStacks Cafe,Las Vegas,US,2,7,0,14,0
BabyStacks Cafe,Las Vegas,US,3,7,0,14,0
BabyStacks Cafe,Las Vegas,US,4,7,0,14,0
BabyStacks Cafe,Las Vegas,US,5,7,0,15,0
BabyStacks Cafe,Las Vegas,US,6,7,0,15,0
BabyStacks Cafe,Las Vegas,US,0,7,0,14,0
BabyStacks Cafe,Las Vegas,US,1,7,0,14,0
BabyStacks Cafe,Las Vegas,US,2,7,0,14,0
BabyStacks Cafe,Las Vegas,US,3,7,0,14,0
BabyStacks Cafe,Las Vegas,US,4,7,0,14,0
BabyStacks Cafe,Las Vegas,US,5,7,0,15,0
BabyStacks Cafe,Las Vegas,US,6,7,0,15,0
Bacalhau Grill & Trade Rite Market,San Jose,US,0,9,0,19,0
Bacalhau Grill & Trade Rite Market,San Jose,US,1,9,0,19,0
Bacalhau Grill & Trade Rite Market,San Jose,US,2,9,0,19,0
Bacalhau Grill & Trade Rite Market,San Jose,US,3,9,0,19,0
Bacalhau Grill & Trade Rite Market,San Jose,US,4,9,0,21,0
Bacalhau Grill & Trade Rite Market,San Jose,US,5,9,0,21,0
Bacalhau Grill & Trade Rite Market,San Jose,US,6,9,0,19,0
Bacchanal Buffet,Las Vegas,US,0,7,30,22,0
Bacchanal Buffet,Las Vegas,US,1,7,30,22,0
Bacchanal Buffet,Las Vegas,US,2,7,30,22,0
Bacchanal Buffet,Las Vegas,US,3,7,30,22,0
Bacchanal Buffet,Las Vegas,US,4,7,30,22,0
Bacchanal Buffet,Las Vegas,US,5,8,0,22,0
Bacchanal Buffet,Las Vegas,US,6,8,0,22,0
Bacchus Cafe Bar,Glasgow,GB,0,11,0,0,0
Bacchus Cafe Bar,Glasgow,GB,1,11,0,0,0
Bacchus Cafe Bar,Glasgow,GB,2,11,0,0,0
Bacchus Cafe Bar,Glasgow,GB,3,11,0,0,0
Bacchus Cafe Bar,Glasgow,GB,4,11,0,2,0
Bacchus Cafe Bar,Glasgow,GB,5,11,0,2,0
Bacchus Cafe Bar,Glasgow,GB,6,11,0,0,0
Bachi Burger,Las Vegas,US,0,11,0,23,0
Bachi Burger,Las Vegas,US,1,11,0,23,0
Bachi Burger,Las Vegas,US,2,11,0,23,0
Bachi Burger,Las Vegas,US,3,11,0,23,0
Bachi Burger,Las Vegas,US,4,11,0,0,0
Bachi Burger,Las Vegas,US,5,11,0,0,0
Bachi Burger,Las Vegas,US,6,11,0,23,0
Bachi Kitchen,Las Vegas,US,0,9,0,21,0
Bachi Kitchen,Las Vegas,US,1,9,0,21,0
Bachi Kitchen,Las Vegas,US,2,9,0,21,0
Bachi Kitchen,Las Vegas,US,3,9,0,21,0
Bachi Kitchen,Las Vegas,US,4,9,0,21,0
Bachi Kitchen,Las Vegas,US,5,9,0,21,0
Bachi Kitchen,Las Vegas,US,6,9,0,21,0
Bacio Pizzeria,Washington,US,0,16,0,22,30
Bacio Pizzeria,Washington,US,1,16,0,22,30
Bacio Pizzeria,Washington,US,2,16,0,22,30
Bacio Pizzeria,Washington,US,3,16,0,22,30
Bacio Pizzeria,Washington,US,4,16,0,22,30
Bacio Pizzeria,Washington,US,5,11,0,22,30
Bacio Pizzeria,Washington,US,6,12,0,22,0
Back Bay Harry's,Boston,US,0,11,30,0,0
Back Bay Harry's,Boston,US,1,11,30,0,0
Back Bay Harry's,Boston,US,2,11,30,0,0
Back Bay Harry's,Boston,US,3,11,30,1,0
Back Bay Harry's,Boston,US,4,11,30,2,0
Back Bay Harry's,Boston,US,5,17,0,2,0
Back Bay Harry's,Boston,US,6,11,0,0,0
Back Bay Sandwich,Boston,US,0,6,0,17,0
Back Bay Sandwich,Boston,US,1,6,0,17,0
Back Bay Sandwich,Boston,US,2,6,0,17,0
Back Bay Sandwich,Boston,US,3,6,0,17,0
Back Bay Sandwich,Boston,US,4,9,0,16,0
Back Bay Social Club,Boston,US,0,11,30,2,0
Back Bay Social Club,Boston,US,1,11,30,2,0
Back Bay Social Club,Boston,US,2,11,30,2,0
Back Bay Social Club,Boston,US,3,11,30,2,0
Back Bay Social Club,Boston,US,4,11,30,2,0
Back Bay Social Club,Boston,US,5,11,0,2,0
Back Bay Social Club,Boston,US,6,11,0,2,0
Back Deck,Boston,US,0,11,30,21,0
Back Deck,Boston,US,1,11,30,22,0
Back Deck,Boston,US,2,11,30,22,0
Back Deck,Boston,US,3,11,30,23,0
Back Deck,Boston,US,4,11,30,23,0
Back Deck,Boston,US,5,11,30,23,0
Back Deck,Boston,US,6,11,0,21,0
Backstreet Café,Houston,US,0,11,0,22,0
Backstreet Café,Houston,US,1,11,0,22,0
Backstreet Café,Houston,US,2,11,0,22,0
Backstreet Café,Houston,US,3,11,0,22,0
Backstreet Café,Houston,US,4,11,0,23,0
Backstreet Café,Houston,US,5,10,0,23,0
Backstreet Café,Houston,US,6,10,0,21,0
Bacon Bacon,San Francisco,US,0,7,0,15,0
Bacon Bacon,San Francisco,US,1,7,0,15,0
Bacon Bacon,San Francisco,US,2,7,0,15,0
Bacon Bacon,San Francisco,US,3,7,0,15,0
Bacon Bacon,San Francisco,US,4,7,0,15,0
Bacon Bacon,San Francisco,US,5,8,0,15,0
Bacon Bacon,San Francisco,US,6,8,0,15,0
Bacon Boys,Las Vegas,US,0,6,0,22,0
Bacon Boys,Las Vegas,US,1,6,0,22,0
Bacon Boys,Las Vegas,US,2,6,0,22,0
Bacon Boys,Las Vegas,US,3,6,0,22,0
Bacon Boys,Las Vegas,US,4,6,0,22,0
Bacon Boys,Las Vegas,US,5,6,0,22,0
Bacon Boys,Las Vegas,US,6,6,0,22,0
Bad Boys,Melbourne,AU,0,7,0,17,0
Bad Boys,Melbourne,AU,1,7,0,17,0
Bad Boys,Melbourne,AU,2,7,0,17,0
Bad Boys,Melbourne,AU,3,7,0,17,0
Bad Boys,Melbourne,AU,4,7,0,17,0
Bad Boys,Melbourne,AU,5,9,0,17,0
Bad Boys,Melbourne,AU,6,9,0,17,0
Bad Daddy's Burger Bar,Charlotte,US,0,11,0,22,0
Bad Daddy's Burger Bar,Charlotte,US,1,11,0,22,0
Bad Daddy's Burger Bar,Charlotte,US,2,11,0,22,0
Bad Daddy's Burger Bar,Charlotte,US,3,11,0,23,0
Bad Daddy's Burger Bar,Charlotte,US,4,11,0,23,0
Bad Daddy's Burger Bar,Charlotte,US,5,8,0,23,0
Bad Daddy's Burger Bar,Charlotte,US,6,8,0,22,0
Bad Daddy's Burger Bar,Denver,US,0,11,0,22,0
Bad Daddy's Burger Bar,Denver,US,1,11,0,22,0
Bad Daddy's Burger Bar,Denver,US,2,11,0,22,0
Bad Daddy's Burger Bar,Denver,US,3,11,0,22,0
Bad Daddy's Burger Bar,Denver,US,4,11,0,23,0
Bad Daddy's Burger Bar,Denver,US,5,11,0,23,0
Bad Daddy's Burger Bar,Denver,US,6,11,0,22,0
Bad Saint,Washington,US,0,17,30,22,0
Bad Saint,Washington,US,2,17,30,22,0
Bad Saint,Washington,US,3,17,30,22,0
Bad Saint,Washington,US,4,17,30,23,0
Bad Saint,Washington,US,5,17,30,23,0
Bad Saint,Washington,US,6,17,30,22,0
Badger Cafe,Las Vegas,US,0,0,0,0,0
Badger Cafe,Las Vegas,US,1,0,0,0,0
Badger Cafe,Las Vegas,US,2,0,0,0,0
Badger Cafe,Las Vegas,US,3,0,0,0,0
Badger Cafe,Las Vegas,US,4,0,0,0,0
Badger Cafe,Las Vegas,US,5,0,0,0,0
Badger Cafe,Las Vegas,US,6,0,0,0,0
Badger Vs Hawk,Melbourne,AU,0,8,0,15,0
Badger Vs Hawk,Melbourne,AU,1,8,0,15,0
Badger Vs Hawk,Melbourne,AU,2,8,0,15,0
Badger Vs Hawk,Melbourne,AU,3,8,0,15,0
Badger Vs Hawk,Melbourne,AU,4,8,0,22,0
Ba'get - Russell Street,Melbourne,AU,0,10,30,18,30
Ba'get - Russell Street,Melbourne,AU,1,10,30,18,30
Ba'get - Russell Street,Melbourne,AU,2,10,30,18,30
Ba'get - Russell Street,Melbourne,AU,3,10,30,18,30
Ba'get - Russell Street,Melbourne,AU,4,10,30,18,30
Ba'get - Russell Street,Melbourne,AU,5,10,30,15,30
Ba'get - Russell Street,Melbourne,AU,6,10,30,15,30
Baguette Cafe,Las Vegas,US,0,7,0,17,0
Baguette Cafe,Las Vegas,US,1,7,0,17,0
Baguette Cafe,Las Vegas,US,2,7,0,17,0
Baguette Cafe,Las Vegas,US,3,7,0,17,0
Baguette Cafe,Las Vegas,US,4,7,0,17,0
Baguette Cafe,Las Vegas,US,5,9,0,15,0
Baguette Cafe,Las Vegas,US,6,9,0,15,0
Bahama Breeze,Las Vegas,US,0,11,0,0,0
Bahama Breeze,Las Vegas,US,1,11,0,0,0
Bahama Breeze,Las Vegas,US,2,11,0,0,0
Bahama Breeze,Las Vegas,US,3,11,0,0,0
Bahama Breeze,Las Vegas,US,4,11,0,0,0
Bahama Breeze,Las Vegas,US,5,11,0,0,0
Bahama Breeze,Las Vegas,US,6,11,0,0,0
Bahn Thai,Charlotte,US,0,11,0,14,30
Bahn Thai,Charlotte,US,0,17,0,21,30
Bahn Thai,Charlotte,US,1,11,0,14,30
Bahn Thai,Charlotte,US,1,17,0,21,30
Bahn Thai,Charlotte,US,2,11,0,14,30
Bahn Thai,Charlotte,US,2,17,0,21,30
Bahn Thai,Charlotte,US,3,11,0,14,30
Bahn Thai,Charlotte,US,3,17,0,21,30
Bahn Thai,Charlotte,US,4,11,0,14,30
Bahn Thai,Charlotte,US,4,17,0,21,30
Bahn Thai,Charlotte,US,5,12,0,21,30
Bai Mai Thai,Detroit,US,0,10,30,21,45
Bai Mai Thai,Detroit,US,1,10,30,21,45
Bai Mai Thai,Detroit,US,2,10,30,21,45
Bai Mai Thai,Detroit,US,3,10,30,21,45
Bai Mai Thai,Detroit,US,4,10,30,22,45
Bai Mai Thai,Detroit,US,5,16,30,22,45
Baia The Italian,Sydney,AU,0,9,0,22,0
Baia The Italian,Sydney,AU,1,9,0,22,0
Baia The Italian,Sydney,AU,2,9,0,22,0
Baia The Italian,Sydney,AU,3,9,0,22,0
Baia The Italian,Sydney,AU,4,9,0,22,0
Baia The Italian,Sydney,AU,5,7,30,22,30
